Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,month,year,day,is_quarter_end,target,Open-Close,Low-High,7_day_MA,RSI,MACD,MACD_signal,MACD_hist,Volume_change
2015-11-27,988.65,989.0,992.5,974.1,979.5,979.05,982.75,2489697,244675208940000.0,68929.0,1303225.0,0.5234000000000001,11,2015,27,0,0,9.950000000000045,-18.399999999999977,954.6785714285714,62.05270571252177,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.5424706869949567
2015-11-30,979.05,978.5,984.4,962.3,967.1,965.85,967.44,6839027,661638126325000.0,92076.0,4617784.0,0.6752,11,2015,30,0,1,12.649999999999977,-22.100000000000023,962.3714285714286,57.24441747079824,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,1.746931453907845
2015-12-01,965.85,964.0,978.8,961.25,966.55,965.9,968.5,2967325,287386659810000.0,65247.0,1737934.0,0.5857,12,2015,1,1,1,-1.8999999999999773,-17.549999999999955,966.8214285714286,57.25792780528678,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.5661188353255514
2015-12-02,965.9,966.25,979.7,964.5,978.65,977.95,972.76,1731204,168403838830000.0,65916.0,707134.0,0.4085,12,2015,2,1,0,-11.700000000000045,-15.200000000000045,971.2642857142856,60.497582166845724,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.41657755722746914
2015-12-03,977.95,974.9,988.95,974.1,977.05,977.2,980.75,2597024,254702706130000.03,54577.0,1304778.0,0.5024000000000001,12,2015,3,1,0,-2.300000000000068,-14.850000000000023,974.6142857142858,60.191780958185014,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.5001259239234659
2015-12-04,977.2,972.3,976.2,961.4,966.0,965.45,967.43,3073001,297290592130000.0,78197.0,1738082.0,0.5656,12,2015,4,1,0,6.849999999999909,-14.800000000000068,974.2928571428572,55.46182976335601,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.18327785958081244
2015-12-07,965.45,965.45,973.0,949.75,952.6,952.05,957.4,3310778,316974773725000.0,77551.0,1973435.0,0.5961,12,2015,7,1,0,13.400000000000091,-23.25,969.0642857142858,50.58033546230593,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.07737615444967316
2015-12-08,952.05,948.9,953.6,936.1,940.0,940.9,945.84,1721726,162848560680000.0,62533.0,770794.0,0.4477,12,2015,8,1,0,8.0,-17.5,963.6142857142858,46.88268526405058,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.47996331979975704
2015-12-09,940.9,936.2,943.45,912.85,917.75,915.9,924.72,2097118,193925572130000.0,54403.0,1017335.0,0.4851,12,2015,9,1,1,20.300000000000068,-30.600000000000023,956.4785714285714,39.84860849499508,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.2180323698428206
2015-12-10,915.9,922.5,953.8,920.0,949.25,950.35,940.59,4249865,399739049170000.0,117406.0,2428087.0,0.5713,12,2015,10,1,1,-27.850000000000023,-33.799999999999955,954.2571428571429,50.802564479627456,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,1.0265264043320403
2015-12-11,950.35,951.75,959.0,942.9,950.9,952.95,950.93,4150045,394642106250000.0,80404.0,2363190.0,0.5694,12,2015,11,1,1,-1.2000000000000455,-16.100000000000023,950.6857142857143,51.52012023500028,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.02348780490674407
2015-12-14,952.95,947.6,963.5,946.0,958.05,955.1,955.64,2414730,230762294010000.0,92541.0,1282998.0,0.5313,12,2015,14,1,1,-7.5,-17.5,947.5285714285714,52.14173303720929,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.4181436586832191
2015-12-15,955.1,957.0,977.95,953.65,976.0,975.9,969.49,3593061,348343230545000.0,116706.0,2136173.0,0.5945,12,2015,15,1,1,-18.899999999999977,-24.300000000000068,949.0214285714285,57.78161014147107,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.48797629548645194
2015-12-16,975.9,975.9,987.55,973.5,979.0,978.65,981.35,2765248,271367899810000.0,87348.0,1647585.0,0.5958,12,2015,16,1,1,-2.75,-14.049999999999955,952.8214285714286,58.478303711521065,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.23039213639846357
2015-12-17,978.65,980.05,1015.0,978.0,1013.05,1009.7,996.08,4427435,441007803100000.0,115033.0,2561104.0,0.5785,12,2015,17,1,0,-29.65000000000009,-37.0,962.65,65.41751255591602,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.6010987079639873
2015-12-18,1009.7,1003.8,1009.0,990.0,990.6,991.9,995.59,3661020,364488883610000.0,91366.0,2462445.0,0.6726000000000001,12,2015,18,1,1,11.899999999999977,-19.0,973.5071428571429,59.29926222783107,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.17310587281349132
2015-12-21,991.9,987.9,999.0,984.35,990.5,992.1,991.29,2818835,279428962895000.0,67705.0,1466404.0,0.5202,12,2015,21,1,0,-4.2000000000000455,-14.649999999999977,979.4714285714286,59.34527082216629,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.2300410814472469
2015-12-22,992.1,992.8,1002.6,984.0,985.9,987.3,992.85,2646828,262790043530000.03,85459.0,1339241.0,0.506,12,2015,22,1,1,5.5,-18.600000000000023,984.3785714285715,57.66061239482354,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.061020598935375814
2015-12-23,987.3,991.8,1006.9,990.0,1004.7,1003.8,1003.71,2953173,296413017490000.0,105611.0,1739721.0,0.5891,12,2015,23,1,0,-12.0,-16.899999999999977,991.3357142857142,61.68686335578915,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.11574042589847178
2015-12-24,1003.8,1003.9,1007.2,996.3,1002.4,1000.55,1000.54,2720569,272204904130000.03,71797.0,1611582.0,0.5924,12,2015,24,1,1,3.3500000000000227,-10.900000000000091,994.8571428571429,60.46714424729746,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.07876409543226892
2015-12-28,1000.55,1000.6,1013.75,1000.0,1010.1,1010.4,1009.24,2945508,297272442695000.0,52257.0,1770192.0,0.601,12,2015,28,1,1,-9.799999999999955,-13.75,999.3928571428571,62.863781839484275,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.08268086565714738
2015-12-29,1010.4,1010.4,1018.7,1007.15,1014.0,1015.4,1014.21,3409060,345750561235000.0,113811.0,2342117.0,0.687,12,2015,29,1,0,-5.0,-11.550000000000068,1000.2071428571428,64.05502606794349,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.15737590935078094
2015-12-30,1015.4,1015.0,1016.0,1002.0,1003.45,1004.5,1007.91,1863321,187806256555000.0,63926.0,1161470.0,0.6233,12,2015,30,1,1,10.5,-14.0,1002.0071428571429,59.568972827305004,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.45342088434935146
2015-12-31,1004.5,1003.4,1019.7,999.1,1010.4,1014.6,1011.8,4225066,427493369975000.0,58372.0,2504126.0,0.5927,12,2015,31,1,1,-11.200000000000045,-20.600000000000023,1005.2214285714284,62.209970402733944,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,1.2674922893049558
2016-01-01,1014.6,1009.8,1018.9,1008.2,1013.6,1015.35,1015.52,1238135,125735282530000.0,30701.0,529539.0,0.4277,1,2016,1,0,0,-5.550000000000068,-10.699999999999932,1009.2285714285714,62.40634816886379,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.7069548736043414
2016-01-04,1015.35,1005.0,1013.8,986.7,993.2,995.3,998.91,6896571,688907047495000.0,66235.0,4974602.0,0.7212999999999999,1,2016,4,0,1,9.700000000000045,-27.09999999999991,1008.0142857142857,54.284925286726114,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,4.570128459336018
2016-01-05,995.3,1000.3,1010.0,997.0,1005.0,1005.15,1003.41,3416459,342812527100000.0,59935.0,1987804.0,0.5818,1,2016,5,0,1,-4.850000000000023,-13.0,1008.6714285714286,57.229700718691646,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.5046148296015512
2016-01-06,1005.15,1007.6,1038.4,1000.4,1029.1,1032.2,1028.15,6116855,628907342075000.0,160947.0,2912662.0,0.4761999999999999,1,2016,6,0,0,-24.600000000000023,-38.000000000000114,1011.7857142857143,64.07384569583918,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.7904078462525088
2016-01-07,1032.2,1021.05,1028.0,1008.05,1018.9,1013.25,1016.73,4512219,458770042470000.0,105075.0,2474491.0,0.5484,1,2016,7,0,1,7.7999999999999545,-19.950000000000045,1011.4785714285715,57.17169258093773,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.26233023342878004
2016-01-08,1013.25,1020.0,1032.9,1016.7,1027.4,1025.75,1026.11,4871839,499905650430000.0,176664.0,2746938.0,0.5638000000000001,1,2016,8,0,1,-5.75,-16.200000000000045,1014.5142857142857,60.216060039986196,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.07969914580830406
2016-01-11,1025.75,1015.95,1060.8,1011.0,1054.0,1051.6,1047.9,6632671,695038902485000.0,135818.0,3486732.0,0.5257000000000001,1,2016,11,0,0,-35.649999999999864,-49.799999999999955,1019.8,65.65338532804542,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.36143066304120475
2016-01-12,1051.6,1055.0,1065.4,1041.1,1044.4,1045.45,1053.1,5342761,562646557550000.0,143685.0,3007937.0,0.563,1,2016,12,0,1,9.549999999999955,-24.300000000000182,1024.1,63.43219133057997,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.19447821247277308
2016-01-13,1045.45,1053.1,1089.75,1047.2,1073.2,1076.85,1060.93,16412811,1741282559570000.0,176074.0,9071367.0,0.5527000000000001,1,2016,13,0,0,-23.75,-42.549999999999955,1035.75,69.16772855625794,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,2.0719717763905217
2016-01-14,1076.85,1063.85,1081.0,1053.05,1060.45,1061.65,1067.41,6359913,678862287015000.0,137443.0,3284265.0,0.5164,1,2016,14,0,1,2.199999999999818,-27.950000000000045,1043.8214285714287,63.93962840940542,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.6125031233223852
2016-01-15,1061.65,1069.75,1089.5,1065.6,1072.6,1073.3,1080.4,6575725,710439094810000.0,136461.0,3749070.0,0.5700999999999999,1,2016,15,0,0,-3.5499999999999545,-23.90000000000009,1049.692857142857,66.05727787887871,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.03393316858265205
2016-01-18,1073.3,1075.0,1083.95,1008.1,1020.4,1016.85,1049.91,6229959,654092320990000.0,196022.0,3348625.0,0.5375,1,2016,18,0,1,58.14999999999998,-75.85000000000002,1050.207142857143,50.562779523877815,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.052582186755072646
2016-01-19,1016.85,1029.0,1049.8,1014.1,1046.95,1043.6,1036.51,4912096,509143524600000.0,136592.0,2110252.0,0.4296,1,2016,19,0,0,-14.599999999999909,-35.69999999999993,1052.757142857143,55.84787656365046,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.21153638410782483
2016-01-20,1043.6,1034.9,1034.9,990.0,1009.15,1004.55,1008.92,10312353,1040432799370000.0,219237.0,3884483.0,0.3767,1,2016,20,0,0,30.350000000000136,-44.90000000000009,1046.0357142857142,47.812245380111996,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,1.0993793688071243
2016-01-21,1004.55,1017.55,1025.75,976.7,982.45,984.2,994.85,7261772,722437699475000.0,184992.0,2395817.0,0.3299,1,2016,21,0,1,33.34999999999991,-49.049999999999955,1037.2857142857142,44.23988412993563,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.29581813190452266
2016-01-22,984.2,994.05,1011.0,994.05,1004.05,1004.15,1003.25,5413455,543105801145000.0,125503.0,2921202.0,0.5396,1,2016,22,0,0,-10.100000000000023,-16.950000000000045,1026.8999999999999,48.316774295987,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.25452699423777003
2016-01-25,1004.15,1010.0,1018.75,1000.0,1000.2,1003.95,1010.67,2994340,302627594155000.0,88530.0,1470352.0,0.491,1,2016,25,0,0,6.0499999999999545,-18.75,1018.657142857143,48.27866487290673,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.44687080616722596
2016-01-27,1003.95,1008.1,1010.0,996.95,997.0,999.35,1004.13,3943295,395958118900000.0,90937.0,2006348.0,0.5088,1,2016,27,0,1,8.75,-13.049999999999955,1008.092857142857,47.35354197503362,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.31691624865579726
2016-01-28,999.35,1001.0,1021.8,997.1,1015.5,1016.9,1012.35,5274473,533962541445000.0,87223.0,2985253.0,0.5660000000000001,1,2016,28,0,1,-15.899999999999977,-24.699999999999932,1008.1,51.19595438176067,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.337580120178683
2016-01-29,1016.9,1018.95,1040.0,1018.0,1036.0,1035.4,1032.75,4383577,452714689900000.0,85556.0,2336975.0,0.5331,1,2016,29,0,0,-16.450000000000045,-22.0,1006.9285714285714,54.93017506587991,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.16890711166783867
2016-02-01,1035.4,1039.95,1041.8,1025.55,1028.2,1030.3,1032.86,2267273,234178193505000.03,66817.0,943684.0,0.4161999999999999,2,2016,1,0,0,9.650000000000091,-16.25,1010.6071428571429,53.71010907552233,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.4827801587607563
2016-02-02,1030.3,1030.3,1032.8,990.5,995.5,1001.15,1013.98,3376466,342367233355000.0,107860.0,1517109.0,0.4493,2,2016,2,0,0,29.149999999999977,-42.299999999999955,1013.0285714285714,47.250165319283674,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.4892189868621908
2016-02-03,1001.15,988.0,994.0,975.0,980.0,981.4,984.1,3586808,352976634030000.0,84824.0,1560107.0,0.435,2,2016,3,0,0,6.600000000000023,-19.0,1009.7785714285716,43.43812893801321,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.06229649580360053
2016-02-04,981.4,988.0,1001.0,965.7,977.65,973.05,983.08,4161079,409066961800000.0,117696.0,1682274.0,0.4043,2,2016,4,0,0,14.950000000000045,-35.299999999999955,1005.3642857142856,41.89904642983335,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.16010642331566127
2016-02-05,973.05,979.1,982.0,961.4,974.9,970.9,970.48,4799882,465817611810000.06,166929.0,2621080.0,0.5461,2,2016,5,0,0,8.200000000000045,-20.600000000000023,1001.3000000000001,41.4913982283589,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.1535185945760702
2016-02-08,970.9,971.1,984.8,957.95,959.65,961.05,974.75,2760853,269115128070000.0,69133.0,1166891.0,0.4227,2,2016,8,0,0,10.050000000000068,-26.84999999999991,993.3214285714284,39.59093444508369,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.4248081515337252
2016-02-09,961.05,952.9,968.8,950.0,956.75,957.5,961.0,4481029,430626343780000.0,91823.0,2189127.0,0.4885,2,2016,9,0,1,-4.600000000000023,-18.799999999999955,982.1928571428571,38.89938839311312,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.6230596123734222
2016-02-10,957.5,951.7,973.0,948.65,965.4,962.65,962.41,3859250,371419998605000.0,74240.0,1462647.0,0.379,2,2016,10,0,0,-10.949999999999932,-24.350000000000023,972.5285714285714,40.522475390772264,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.13875808435964154
2016-02-11,962.65,962.85,965.95,915.5,924.0,924.55,940.35,3912163,367880389825000.0,115177.0,1609334.0,0.4114,2,2016,11,0,0,38.30000000000007,-50.450000000000045,961.5857142857143,33.444307239269534,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.01371069508324152
2016-02-12,924.55,933.9,933.9,888.1,904.85,906.55,908.01,6701935,608541119700000.0,177405.0,3424732.0,0.511,2,2016,12,0,1,27.350000000000023,-45.799999999999955,950.8928571428571,30.714681310846288,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.7131021892492722
2016-02-15,906.55,918.0,951.35,918.0,944.4,946.75,939.84,4407889,414271754025000.0,129662.0,2576861.0,0.5846,2,2016,15,0,0,-28.75,-33.35000000000002,947.1357142857142,42.08363414121947,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.3422960682250723
2016-02-16,946.75,951.1,958.0,927.0,929.25,930.55,944.11,2977263,281084910510000.0,79628.0,1097241.0,0.3685,2,2016,16,0,1,20.550000000000068,-31.0,941.3714285714285,39.28600130170429,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.32456035077108336
2016-02-17,930.55,935.1,957.45,916.4,956.1,952.6,938.34,3529832,331217003510000.0,104491.0,1329173.0,0.3766,2,2016,17,0,0,-17.5,-41.05000000000007,940.1642857142858,44.676912216831816,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.18559630103218971
2016-02-18,952.6,962.95,968.7,936.0,937.15,940.1,949.33,3299161,313198237665000.0,69320.0,1434528.0,0.4347999999999999,2,2016,18,0,1,22.850000000000023,-32.700000000000045,937.6785714285714,42.37961880671948,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.06534900244544217
2016-02-19,940.1,940.0,952.75,937.35,943.5,944.35,944.49,2339664,220977847865000.0,86096.0,919295.0,0.3929,2,2016,19,0,1,-4.350000000000023,-15.399999999999977,935.0642857142857,43.44442926220491,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.2908306081455255
2016-02-22,944.35,944.1,968.3,944.1,963.0,962.3,960.94,2919198,280518045240000.0,65484.0,1341258.0,0.4595,2,2016,22,0,0,-18.199999999999932,-24.199999999999932,940.4571428571428,47.829544535261654,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.24769966969616153
2016-02-23,962.3,963.1,967.2,942.75,943.9,949.65,958.52,4340746,416069880780000.0,81610.0,2002814.0,0.4614,2,2016,23,0,1,13.450000000000045,-24.450000000000045,946.6142857142858,45.171392254861146,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.4869652555256616
2016-02-24,949.65,944.9,958.55,942.0,955.0,952.65,952.71,3471311,330716688885000.0,109885.0,2018951.0,0.5816,2,2016,24,0,0,-7.75,-16.549999999999955,947.4571428571428,45.93872774716767,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.20029621636465256
2016-02-25,952.65,954.2,956.55,940.85,942.0,944.1,946.5,5675025,537139177355000.0,80392.0,3465183.0,0.6106,2,2016,25,0,1,10.100000000000023,-15.699999999999932,949.3928571428571,44.04672720510513,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.6348362333423885
2016-02-26,944.1,953.0,958.75,944.3,953.0,950.35,951.69,1908533,181633163600000.0,58546.0,873305.0,0.4576,2,2016,26,0,1,2.6499999999999773,-14.450000000000045,949.0714285714286,45.80387822523547,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.6636961070656077
2016-02-29,950.35,951.3,994.6,935.0,965.0,966.65,960.96,7093474,681655128720000.0,134218.0,3616512.0,0.5098,2,2016,29,0,1,-15.350000000000023,-59.60000000000002,952.8642857142858,50.19661078870139,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,2.7167154039254235
2016-03-01,966.65,964.7,985.05,964.65,984.25,981.3,979.72,3760923,368464558065000.0,97955.0,2489030.0,0.6618,3,2016,1,1,1,-16.59999999999991,-20.399999999999977,958.1428571428571,53.81953739655801,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.46980520405093473
2016-03-02,981.3,992.9,1005.75,987.25,1000.0,1001.5,998.81,4595886,459043212350000.0,74124.0,2619433.0,0.5700000000000001,3,2016,2,1,1,-8.600000000000023,-18.5,963.7428571428571,58.32158666578298,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.22201012889655014
2016-03-03,1001.5,1010.0,1018.0,997.5,1010.0,1012.85,1009.28,3630006,366368213865000.0,78861.0,1722542.0,0.4745,3,2016,3,1,0,-2.8500000000000227,-20.5,972.7714285714285,60.643255680616086,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.2101618708558045
2016-03-04,1012.85,1014.0,1015.0,1003.5,1007.5,1006.4,1007.65,2054428,207014307890000.0,51720.0,1133261.0,0.5516,3,2016,4,1,1,7.600000000000023,-11.5,980.45,58.64403155859589,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.4340428087446687
2016-03-08,1006.4,1007.5,1030.9,1007.5,1023.0,1027.0,1021.65,3022554,308798435145000.0,86702.0,1508636.0,0.4991,3,2016,8,1,1,-19.5,-23.40000000000009,992.2928571428572,62.85577984965567,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.4712387097527877
2016-03-09,1027.0,1020.0,1043.9,1018.6,1041.9,1041.7,1033.7,2709831,280114103445000.0,79794.0,1284797.0,0.4740999999999999,3,2016,9,1,0,-21.700000000000045,-25.300000000000068,1005.342857142857,65.55181388018819,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.1034631639335476
2016-03-10,1041.7,1042.05,1045.9,1009.0,1009.15,1011.75,1018.42,4733124,482031342255000.0,144977.0,2858169.0,0.6039,3,2016,10,1,1,30.299999999999955,-36.90000000000009,1011.7857142857143,56.546407440497696,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.7466491452788016
2016-03-11,1011.75,1014.9,1029.55,1010.6,1015.4,1014.5,1019.42,3501676,356968691250000.0,88004.0,1696826.0,0.4846,3,2016,11,1,1,0.39999999999997726,-18.949999999999932,1016.5285714285714,57.12878541706053,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.2601765768232567
2016-03-14,1014.5,1019.1,1026.4,1012.95,1019.75,1019.75,1018.41,2715590,276557264230000.03,82702.0,1681036.0,0.619,3,2016,14,1,1,-0.6499999999999773,-13.450000000000045,1019.1357142857142,58.278398039626516,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.22448850207729099
2016-03-15,1019.75,1024.0,1027.85,1015.1,1019.55,1020.5,1021.64,2397332,244920192440000.0,56909.0,1347048.0,0.5619,3,2016,15,1,1,3.5,-12.749999999999886,1020.2285714285715,58.449811679034546,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.1171966313029581
2016-03-16,1020.5,1021.0,1025.8,1005.45,1024.4,1021.75,1015.77,2529074,256895774275000.0,50367.0,1293631.0,0.5115,3,2016,16,1,0,-0.75,-20.34999999999991,1022.4214285714286,58.753970197865954,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.05495359007429923
2016-03-17,1021.75,1027.0,1036.9,1012.0,1014.5,1016.0,1026.51,3847740,394973221800000.0,90226.0,2139833.0,0.5561,3,2016,17,1,1,11.0,-24.90000000000009,1020.85,56.697906676395775,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.5214026952157194
2016-03-18,1016.0,1018.25,1030.15,1015.7,1028.3,1027.2,1024.0,3207246,328421396525000.0,69238.0,1932733.0,0.6026,3,2016,18,1,1,-8.950000000000045,-14.450000000000045,1018.7785714285714,59.659182528818626,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.16645979198178673
2016-03-21,1027.2,1027.95,1041.5,1022.75,1040.0,1037.3,1030.59,2904852,299370083365000.0,79043.0,1768394.0,0.6088,3,2016,21,1,1,-9.349999999999909,-18.75,1022.4285714285714,62.17151415926784,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.09428462924265868
2016-03-22,1037.3,1037.0,1052.25,1035.65,1049.35,1047.85,1044.68,3504967,366156266725000.0,93579.0,1834629.0,0.5234000000000001,3,2016,22,1,0,-10.849999999999909,-16.59999999999991,1027.1928571428573,64.64813951791562,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.20659055951903915
2016-03-23,1047.85,1046.9,1046.9,1022.4,1027.25,1029.2,1031.48,3841654,396260579530000.0,90954.0,2074473.0,0.54,3,2016,23,1,0,17.700000000000045,-24.500000000000114,1028.5428571428572,57.48348127996064,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.09605996290407304
2016-03-28,1029.2,1030.0,1031.7,1015.65,1022.5,1020.4,1022.77,4130553,422462494865000.0,84002.0,2553799.0,0.6183,3,2016,28,1,1,9.600000000000023,-16.050000000000068,1028.5285714285715,54.41885603155455,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.07520172300785033
2016-03-29,1020.4,1023.8,1042.0,1020.2,1034.0,1036.25,1034.32,3627901,375239707830000.0,57044.0,2206146.0,0.6081000000000001,3,2016,29,1,1,-12.450000000000045,-21.799999999999955,1030.6,58.690682577835496,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.12169121180626419
2016-03-30,1036.25,1042.7,1051.75,1042.7,1047.4,1047.05,1047.52,3303780,346076457835000.0,94538.0,2101809.0,0.6362,3,2016,30,1,0,-4.349999999999909,-9.049999999999955,1035.0357142857142,61.348779280264466,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.0893411920556818
2016-03-31,1047.05,1041.0,1056.0,1032.7,1045.0,1045.2,1045.52,7047985,736881191115000.0,128999.0,4593813.0,0.6518,3,2016,31,1,0,-4.2000000000000455,-23.299999999999955,1037.607142857143,60.629104035151194,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,1.1333094213295074
2016-04-01,1045.2,1039.1,1046.3,1025.0,1035.0,1034.45,1033.05,2830115,292364141580000.0,61004.0,1553432.0,0.5489,4,2016,1,0,1,4.649999999999864,-21.299999999999955,1037.2,56.48273657066455,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.5984504791085679
2016-04-04,1034.45,1040.0,1042.2,1025.3,1035.75,1035.05,1032.19,1973260,203678407665000.0,77242.0,1071002.0,0.5428000000000001,4,2016,4,0,0,4.9500000000000455,-16.90000000000009,1035.3714285714284,56.660889962847094,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.3027633152716409
2016-04-05,1035.05,1031.35,1042.4,1022.2,1027.3,1026.95,1031.04,2345148,241793724045000.0,61672.0,1177032.0,0.5019,4,2016,5,0,1,4.399999999999864,-20.200000000000045,1035.05,53.47796885109346,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.1884637604775854
2016-04-06,1026.95,1032.1,1036.7,1022.6,1034.4,1033.75,1029.94,1597975,164582629595000.0,55920.0,799056.0,0.5,4,2016,6,0,1,-1.650000000000091,-14.100000000000023,1036.9571428571428,55.72648033195249,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,-0.31860377255507966
2016-04-07,1033.75,1034.9,1048.0,1022.1,1034.8,1037.25,1037.23,2009055,208384937030000.0,61885.0,848423.0,0.4222999999999999,4,2016,7,0,0,-2.349999999999909,-25.899999999999977,1037.1,56.881641226812434,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.25725058276881674
2016-04-08,1037.25,1035.9,1054.45,1031.2,1035.0,1036.35,1041.82,3065701,319391529095000.0,64946.0,1249613.0,0.4075999999999999,4,2016,8,0,1,-0.4499999999998181,-23.25,1035.5714285714287,56.47360092653465,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,0.5259417985072583
